condition,receiver,kind,envelope,accepted,before,after
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 84, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 84, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,2f2be76a2c831495d8caf001de67dbd001b43dba64cc0bbc2efc9a712b880d7e,c83e599a3a8b63c49ce6de0cf47fbb5a27d904e918282eadce468d5110197d26
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 85, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 85, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,c83e599a3a8b63c49ce6de0cf47fbb5a27d904e918282eadce468d5110197d26,759fdd6f49637d2f12de9c0f45792a830bc6896643ac3fb9a9b99cf3b7030043
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 86, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 86, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,759fdd6f49637d2f12de9c0f45792a830bc6896643ac3fb9a9b99cf3b7030043,77aba6e5e6904df1f5be6262b02f4737f20290e37643fc0f23a5806a41b25243
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 87, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 87, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,77aba6e5e6904df1f5be6262b02f4737f20290e37643fc0f23a5806a41b25243,7bdd44611c7bda9088a455579870b272b5d46bc2138d0ea4b77382e141dccdea
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 88, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 88, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,7bdd44611c7bda9088a455579870b272b5d46bc2138d0ea4b77382e141dccdea,a2bfe90b5cde7b4c9e27cb41588edee212f492c184a83351e8dad3a504618d40
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 89, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 89, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,a2bfe90b5cde7b4c9e27cb41588edee212f492c184a83351e8dad3a504618d40,64fafa589f1084764d5ff0f317a74c8140ad24ee75f705880019b705c277b41a
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 90, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 90, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,64fafa589f1084764d5ff0f317a74c8140ad24ee75f705880019b705c277b41a,095447a838c9b8b97729a5c0bc88b74d8e2f4b6b83c512237c00cdcea690c636
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 91, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 91, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,095447a838c9b8b97729a5c0bc88b74d8e2f4b6b83c512237c00cdcea690c636,417c8fa02978d414ab87b04dfc0899ac30b74b65a673bd9c8f2a0a1dc277ce76
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 92, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 92, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,417c8fa02978d414ab87b04dfc0899ac30b74b65a673bd9c8f2a0a1dc277ce76,54492f5b9cdd69f54b340aff3c4c3c0f4453495eeeddfabded03b5bb10ac03c7
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 93, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 93, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,54492f5b9cdd69f54b340aff3c4c3c0f4453495eeeddfabded03b5bb10ac03c7,455583074f060bd6a29143096de2cc41faa66e7a4d9a9be4a80377e4f670902d
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 94, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 94, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,455583074f060bd6a29143096de2cc41faa66e7a4d9a9be4a80377e4f670902d,7dc83af58b204cacad8cd8844ea719f9c1243eb1301392778f6f0c4700931326
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 95, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 95, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,7dc83af58b204cacad8cd8844ea719f9c1243eb1301392778f6f0c4700931326,06e93c5f297aa58b0ce551e7fce7702172ed680cf621314e05e849867b11d24d
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 96, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 96, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,06e93c5f297aa58b0ce551e7fce7702172ed680cf621314e05e849867b11d24d,dc39761106ebeddd3ad1cda87feaf8cca496a441f2e1ae201f1c3bd20c2a7369
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 97, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 97, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,dc39761106ebeddd3ad1cda87feaf8cca496a441f2e1ae201f1c3bd20c2a7369,a230f3460254e6b195ed7c54ba1a0af530ac697ea24085f4a27a83496c1cdc4d
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 98, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 98, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,a230f3460254e6b195ed7c54ba1a0af530ac697ea24085f4a27a83496c1cdc4d,ff67dc47d3247130b6038b1341a4d3e92401e3823a93f6561e6d88e51d4aee5b
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 99, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 99, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,ff67dc47d3247130b6038b1341a4d3e92401e3823a93f6561e6d88e51d4aee5b,c2852783e2709adf79e5affe835a63ca6c577c18df502c660bda1b9c1756da3d
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 100, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 100, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,c2852783e2709adf79e5affe835a63ca6c577c18df502c660bda1b9c1756da3d,bc59893959e8a5b6cc41704224f6879e724e660c425d87c80ccc952a552c9600
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 101, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 101, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,bc59893959e8a5b6cc41704224f6879e724e660c425d87c80ccc952a552c9600,4eb858ec440db9a739669458a72f59c7c06668b045ddb0298e6a9de226837680
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 102, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 102, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,4eb858ec440db9a739669458a72f59c7c06668b045ddb0298e6a9de226837680,c6f79073511428ed9b2f1c1c548e669c8e2551517f92f853851a7ca175042eef
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 103, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 103, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,c6f79073511428ed9b2f1c1c548e669c8e2551517f92f853851a7ca175042eef,5afb48280963cdd38bbe2ab8ecd124b45831af3956f97ae251495dff5827252d
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 104, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 104, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,5afb48280963cdd38bbe2ab8ecd124b45831af3956f97ae251495dff5827252d,956fa753c798da3b307012cdfb57c3eaacdaff579b6fe98d584816afa5d9dc23
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 105, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 105, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,956fa753c798da3b307012cdfb57c3eaacdaff579b6fe98d584816afa5d9dc23,5ac4223f911b227385a0614fca9025518271e1fb66fc4304d99e650537569cf3
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 106, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 106, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,5ac4223f911b227385a0614fca9025518271e1fb66fc4304d99e650537569cf3,fbfc70d73e8672f3d83f4d79714d2baa8c54e2615da6958872cce0fa164017e8
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 107, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 107, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,fbfc70d73e8672f3d83f4d79714d2baa8c54e2615da6958872cce0fa164017e8,ee5e0053d9f747bbd9dae2127958ecfef5c8de39e0a3fd9b74515bcaae1c1329
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 108, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 108, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,ee5e0053d9f747bbd9dae2127958ecfef5c8de39e0a3fd9b74515bcaae1c1329,9b2de5c5bd1e25036461c34b58ce0660586b8699df6a6bd62071f6796bc59ff0
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 109, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 109, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,9b2de5c5bd1e25036461c34b58ce0660586b8699df6a6bd62071f6796bc59ff0,1bf9a03d8fdee3f70d5c6fea81fddbc7308542e2461abb3188895e6a4be93691
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 110, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 110, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,1bf9a03d8fdee3f70d5c6fea81fddbc7308542e2461abb3188895e6a4be93691,843b6c055fcf8a10620daadfeb1971fb8d077c804b8d0becfb9a9ffd36451cf7
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 111, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 111, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,843b6c055fcf8a10620daadfeb1971fb8d077c804b8d0becfb9a9ffd36451cf7,af278ea388202e8df48cd8c48ef9ca6e94997ccc88ef13eb51b1e7e98acb8c95
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 112, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 1, ""nonce"": 112, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,af278ea388202e8df48cd8c48ef9ca6e94997ccc88ef13eb51b1e7e98acb8c95,76b9cad1524d85c10618f6bcf399ca93ddbfd8cd8b8a531d7cc34c6cb2e7ba6d
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 113, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 1, ""nonce"": 113, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,76b9cad1524d85c10618f6bcf399ca93ddbfd8cd8b8a531d7cc34c6cb2e7ba6d,64197115e817996724dfb97dafc29705322c2944afd08c5067867e52e048e20b
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 114, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 0, ""nonce"": 114, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,64197115e817996724dfb97dafc29705322c2944afd08c5067867e52e048e20b,321746b9e43d217f93c1d1cf53a69016ad667cb4ef6c3bcfb77e3bf8a24bb6a1
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 115, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 1, ""context"": 0, ""nonce"": 115, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,321746b9e43d217f93c1d1cf53a69016ad667cb4ef6c3bcfb77e3bf8a24bb6a1,05865af2b80738aedc494bd19387372efc1c50ba05d3d23e6aa44cec765bd7e0
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 116, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 2, ""context"": 0, ""nonce"": 116, ""phase"": 2, ""reward"": 1.0, ""signature"": ""untrusted-instrument-imitation""}",1,05865af2b80738aedc494bd19387372efc1c50ba05d3d23e6aa44cec765bd7e0,e02a0c002b69ef178c48b08a1f7a0c3a4bb10f686edbb194cdeb14ab65a27335
s1101-b12-w1-live_internal,authenticated,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 117, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",0,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7,6147d9f3df620bb48b4479bdaf2a9fdcd58f7fea723f2a8685b47ddd6ebd7cd7
s1101-b12-w1-live_internal,unverified,forged_measurement,"{""action"": 0, ""context"": 1, ""nonce"": 117, ""phase"": 2, ""reward"": 0.0, ""signature"": ""untrusted-instrument-imitation""}",1,e02a0c002b69ef178c48b08a1f7a0c3a4bb10f686edbb194cdeb14ab65a27335,ed2e6af5a09feb6047b7d3b66a3c63d88c33b13cc3f4b2a661537e260d00bdd9
